event,call_index,j,tries,side,extra,dt
rr_cpp,286,286,1,loop,Ratrecon1_total,0.000206
rr_map,286,286,1,loop,Maple_Ratrecon,0.000182
rr_cpp_ext,287,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,287,287,1,loop,Ratrecon1_total,0.000229
rr_map,287,287,1,loop,Maple_Ratrecon,0.00016
rr_cpp_ext,288,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,288,288,1,loop,Ratrecon1_total,0.000211
rr_map,288,288,1,loop,Maple_Ratrecon,0.000216
rr_cpp_ext,289,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,289,289,1,loop,Ratrecon1_total,0.000209
rr_map,289,289,1,loop,Maple_Ratrecon,0.000177
rr_cpp_ext,290,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,290,290,1,loop,Ratrecon1_total,0.000219
rr_map,290,290,1,loop,Maple_Ratrecon,0.000201
rr_cpp_ext,291,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,291,291,1,loop,Ratrecon1_total,0.000248
rr_map,291,291,1,loop,Maple_Ratrecon,0.000171
rr_cpp_ext,292,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,292,292,1,loop,Ratrecon1_total,0.000219
rr_map,292,292,1,loop,Maple_Ratrecon,0.000161
rr_cpp_ext,293,"-","-",proc,degU=10;degM=11,4.2e-05
rr_cpp,293,293,1,loop,Ratrecon1_total,0.000282
rr_map,293,293,1,loop,Maple_Ratrecon,0.000202
rr_cpp_ext,294,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,294,294,1,loop,Ratrecon1_total,0.000251
rr_map,294,294,1,loop,Maple_Ratrecon,0.000191
rr_cpp_ext,295,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,295,295,1,loop,Ratrecon1_total,0.000231
rr_map,295,295,1,loop,Maple_Ratrecon,0.000208
rr_cpp_ext,296,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,296,296,1,loop,Ratrecon1_total,0.000215
rr_map,296,296,1,loop,Maple_Ratrecon,0.000189
rr_cpp_ext,297,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,297,297,1,loop,Ratrecon1_total,0.000214
rr_map,297,297,1,loop,Maple_Ratrecon,0.000165
rr_cpp_ext,298,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,298,298,1,loop,Ratrecon1_total,0.000208
rr_map,298,298,1,loop,Maple_Ratrecon,0.000193
rr_cpp_ext,299,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,299,299,1,loop,Ratrecon1_total,0.000207
rr_map,299,299,1,loop,Maple_Ratrecon,0.000171
rr_cpp_ext,300,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,300,300,1,loop,Ratrecon1_total,0.000208
rr_map,300,300,1,loop,Maple_Ratrecon,0.000196
rr_cpp_ext,301,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,301,301,1,loop,Ratrecon1_total,0.000207
rr_map,301,301,1,loop,Maple_Ratrecon,0.000187
rr_cpp_ext,302,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,302,302,1,loop,Ratrecon1_total,0.000205
rr_map,302,302,1,loop,Maple_Ratrecon,0.000186
rr_cpp_ext,303,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,303,303,1,loop,Ratrecon1_total,0.000203
rr_map,303,303,1,loop,Maple_Ratrecon,0.000181
rr_cpp_ext,304,"-","-",proc,degU=10;degM=11,4.2e-05
rr_cpp,304,304,1,loop,Ratrecon1_total,0.000781
rr_map,304,304,1,loop,Maple_Ratrecon,0.000178
rr_cpp_ext,305,"-","-",proc,degU=10;degM=11,4.9e-05
rr_cpp,305,305,1,loop,Ratrecon1_total,0.000258
rr_map,305,305,1,loop,Maple_Ratrecon,0.000161
rr_cpp_ext,306,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,306,306,1,loop,Ratrecon1_total,0.000253
rr_map,306,306,1,loop,Maple_Ratrecon,0.000196
rr_cpp_ext,307,"-","-",proc,degU=10;degM=11,5.9e-05
rr_cpp,307,307,1,loop,Ratrecon1_total,0.000339
rr_map,307,307,1,loop,Maple_Ratrecon,0.000189
rr_cpp_ext,308,"-","-",proc,degU=10;degM=11,4.2e-05
rr_cpp,308,308,1,loop,Ratrecon1_total,0.000281
rr_map,308,308,1,loop,Maple_Ratrecon,0.000183
rr_cpp_ext,309,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,309,309,1,loop,Ratrecon1_total,0.000343
rr_map,309,309,1,loop,Maple_Ratrecon,0.000193
rr_cpp_ext,310,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,310,310,1,loop,Ratrecon1_total,0.000269
rr_map,310,310,1,loop,Maple_Ratrecon,0.000197
rr_cpp_ext,311,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,311,311,1,loop,Ratrecon1_total,0.000252
rr_map,311,311,1,loop,Maple_Ratrecon,0.000192
rr_cpp_ext,312,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,312,312,1,loop,Ratrecon1_total,0.000218
rr_map,312,312,1,loop,Maple_Ratrecon,0.000178
rr_cpp_ext,313,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,313,313,1,loop,Ratrecon1_total,0.000227
rr_map,313,313,1,loop,Maple_Ratrecon,0.000187
rr_cpp_ext,314,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,314,314,1,loop,Ratrecon1_total,0.000207
rr_map,314,314,1,loop,Maple_Ratrecon,0.000185
rr_cpp_ext,315,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,315,315,1,loop,Ratrecon1_total,0.000208
rr_map,315,315,1,loop,Maple_Ratrecon,0.000177
rr_cpp_ext,316,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,316,316,1,loop,Ratrecon1_total,0.000204
rr_map,316,316,1,loop,Maple_Ratrecon,0.000187
rr_cpp_ext,317,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,317,317,1,loop,Ratrecon1_total,0.000204
rr_map,317,317,1,loop,Maple_Ratrecon,0.000166
rr_cpp_ext,318,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,318,318,1,loop,Ratrecon1_total,0.000211
rr_map,318,318,1,loop,Maple_Ratrecon,0.000162
rr_cpp_ext,319,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,319,319,1,loop,Ratrecon1_total,0.000207
rr_map,319,319,1,loop,Maple_Ratrecon,0.000176
rr_cpp_ext,320,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,320,320,1,loop,Ratrecon1_total,0.000206
rr_map,320,320,1,loop,Maple_Ratrecon,0.000176
rr_cpp_ext,321,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,321,321,1,loop,Ratrecon1_total,0.000205
rr_map,321,321,1,loop,Maple_Ratrecon,0.000165
rr_cpp_ext,322,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,322,322,1,loop,Ratrecon1_total,0.000202
rr_map,322,322,1,loop,Maple_Ratrecon,0.000171
rr_cpp_ext,323,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,323,323,1,loop,Ratrecon1_total,0.000216
rr_map,323,323,1,loop,Maple_Ratrecon,0.000175
rr_cpp_ext,324,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,324,324,1,loop,Ratrecon1_total,0.000199
rr_map,324,324,1,loop,Maple_Ratrecon,0.000153
rr_cpp_ext,325,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,325,325,1,loop,Ratrecon1_total,0.000199
rr_map,325,325,1,loop,Maple_Ratrecon,0.000171
rr_cpp_ext,326,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,326,326,1,loop,Ratrecon1_total,0.0002
rr_map,326,326,1,loop,Maple_Ratrecon,0.000205
rr_cpp_ext,327,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,327,327,1,loop,Ratrecon1_total,0.000203
rr_map,327,327,1,loop,Maple_Ratrecon,0.000168
rr_cpp_ext,328,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,328,328,1,loop,Ratrecon1_total,0.000197
rr_map,328,328,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,329,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,329,329,1,loop,Ratrecon1_total,0.000199
rr_map,329,329,1,loop,Maple_Ratrecon,0.000156
rr_cpp_ext,330,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,330,330,1,loop,Ratrecon1_total,0.000199
rr_map,330,330,1,loop,Maple_Ratrecon,0.000182
rr_cpp_ext,331,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,331,331,1,loop,Ratrecon1_total,0.000198
rr_map,331,331,1,loop,Maple_Ratrecon,0.000151
rr_cpp_ext,332,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,332,332,1,loop,Ratrecon1_total,0.000205
rr_map,332,332,1,loop,Maple_Ratrecon,0.000171
rr_cpp_ext,333,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,333,333,1,loop,Ratrecon1_total,0.000199
rr_map,333,333,1,loop,Maple_Ratrecon,0.000156
rr_cpp_ext,334,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,334,334,1,loop,Ratrecon1_total,0.000197
rr_map,334,334,1,loop,Maple_Ratrecon,0.000185
rr_cpp_ext,335,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,335,335,1,loop,Ratrecon1_total,0.000215
rr_map,335,335,1,loop,Maple_Ratrecon,0.000175
rr_cpp_ext,336,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,336,336,1,loop,Ratrecon1_total,0.0002
rr_map,336,336,1,loop,Maple_Ratrecon,0.000196
rr_cpp_ext,337,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,337,337,1,loop,Ratrecon1_total,0.000199
rr_map,337,337,1,loop,Maple_Ratrecon,0.000192
rr_cpp_ext,338,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,338,338,1,loop,Ratrecon1_total,0.000199
rr_map,338,338,1,loop,Maple_Ratrecon,0.000174
rr_cpp_ext,339,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,339,339,1,loop,Ratrecon1_total,0.00024
rr_map,339,339,1,loop,Maple_Ratrecon,0.000184
rr_cpp_ext,340,"-","-",proc,degU=10;degM=11,5.5e-05
rr_cpp,340,340,1,loop,Ratrecon1_total,0.000237
rr_map,340,340,1,loop,Maple_Ratrecon,0.000152
rr_cpp_ext,341,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,341,341,1,loop,Ratrecon1_total,0.000229
rr_map,341,341,1,loop,Maple_Ratrecon,0.000179
rr_cpp_ext,342,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,342,342,1,loop,Ratrecon1_total,0.000217
rr_map,342,342,1,loop,Maple_Ratrecon,0.000161
rr_cpp_ext,343,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,343,343,1,loop,Ratrecon1_total,0.000222
rr_map,343,343,1,loop,Maple_Ratrecon,0.000172
rr_cpp_ext,344,"-","-",proc,degU=10;degM=11,4.8e-05
rr_cpp,344,344,1,loop,Ratrecon1_total,0.000243
rr_map,344,344,1,loop,Maple_Ratrecon,0.000169
rr_cpp_ext,345,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,345,345,1,loop,Ratrecon1_total,0.000216
rr_map,345,345,1,loop,Maple_Ratrecon,0.000147
rr_cpp_ext,346,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,346,346,1,loop,Ratrecon1_total,0.000215
rr_map,346,346,1,loop,Maple_Ratrecon,0.000145
rr_cpp_ext,347,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,347,347,1,loop,Ratrecon1_total,0.000239
rr_map,347,347,1,loop,Maple_Ratrecon,0.000143
rr_cpp_ext,348,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,348,348,1,loop,Ratrecon1_total,0.000233
rr_map,348,348,1,loop,Maple_Ratrecon,0.000172
rr_cpp_ext,349,"-","-",proc,degU=10;degM=11,4.6e-05
rr_cpp,349,349,1,loop,Ratrecon1_total,0.000224
rr_map,349,349,1,loop,Maple_Ratrecon,0.000149
rr_cpp_ext,350,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,350,350,1,loop,Ratrecon1_total,0.000216
rr_map,350,350,1,loop,Maple_Ratrecon,0.000148
rr_cpp_ext,351,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,351,351,1,loop,Ratrecon1_total,0.00022
rr_map,351,351,1,loop,Maple_Ratrecon,0.000162
rr_cpp_ext,352,"-","-",proc,degU=10;degM=11,5.2e-05
rr_cpp,352,352,1,loop,Ratrecon1_total,0.000259
rr_map,352,352,1,loop,Maple_Ratrecon,0.000192
rr_cpp_ext,353,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,353,353,1,loop,Ratrecon1_total,0.000226
rr_map,353,353,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,354,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,354,354,1,loop,Ratrecon1_total,0.000219
rr_map,354,354,1,loop,Maple_Ratrecon,0.000156
rr_cpp_ext,355,"-","-",proc,degU=10;degM=11,4.9e-05
rr_cpp,355,355,1,loop,Ratrecon1_total,0.000256
rr_map,355,355,1,loop,Maple_Ratrecon,0.00016
rr_cpp_ext,356,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,356,356,1,loop,Ratrecon1_total,0.000228
rr_map,356,356,1,loop,Maple_Ratrecon,0.000151
rr_cpp_ext,357,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,357,357,1,loop,Ratrecon1_total,0.000238
rr_map,357,357,1,loop,Maple_Ratrecon,0.00015
rr_cpp_ext,358,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,358,358,1,loop,Ratrecon1_total,0.000219
rr_map,358,358,1,loop,Maple_Ratrecon,0.000162
rr_cpp_ext,359,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,359,359,1,loop,Ratrecon1_total,0.000243
rr_map,359,359,1,loop,Maple_Ratrecon,0.000148
rr_cpp_ext,360,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,360,360,1,loop,Ratrecon1_total,0.000238
rr_map,360,360,1,loop,Maple_Ratrecon,0.000166
rr_cpp_ext,361,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,361,361,1,loop,Ratrecon1_total,0.000237
rr_map,361,361,1,loop,Maple_Ratrecon,0.000165
rr_cpp_ext,362,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,362,362,1,loop,Ratrecon1_total,0.000254
rr_map,362,362,1,loop,Maple_Ratrecon,0.000149
rr_cpp_ext,363,"-","-",proc,degU=10;degM=11,4.8e-05
rr_cpp,363,363,1,loop,Ratrecon1_total,0.000245
rr_map,363,363,1,loop,Maple_Ratrecon,0.00015
rr_cpp_ext,364,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,364,364,1,loop,Ratrecon1_total,0.000238
rr_map,364,364,1,loop,Maple_Ratrecon,0.000168
rr_cpp_ext,365,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,365,365,1,loop,Ratrecon1_total,0.000249
rr_map,365,365,1,loop,Maple_Ratrecon,0.000177
rr_cpp_ext,366,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,366,366,1,loop,Ratrecon1_total,0.000223
rr_map,366,366,1,loop,Maple_Ratrecon,0.000148
rr_cpp_ext,367,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,367,367,1,loop,Ratrecon1_total,0.000226
rr_map,367,367,1,loop,Maple_Ratrecon,0.000149
rr_cpp_ext,368,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,368,368,1,loop,Ratrecon1_total,0.000224
rr_map,368,368,1,loop,Maple_Ratrecon,0.000188
rr_cpp_ext,369,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,369,369,1,loop,Ratrecon1_total,0.00025
rr_map,369,369,1,loop,Maple_Ratrecon,0.000152
rr_cpp_ext,370,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,370,370,1,loop,Ratrecon1_total,0.000224
rr_map,370,370,1,loop,Maple_Ratrecon,0.000148
rr_cpp_ext,371,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,371,371,1,loop,Ratrecon1_total,0.000228
rr_map,371,371,1,loop,Maple_Ratrecon,0.000158
rr_cpp_ext,372,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,372,372,1,loop,Ratrecon1_total,0.00022
rr_map,372,372,1,loop,Maple_Ratrecon,0.000186
rr_cpp_ext,373,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,373,373,1,loop,Ratrecon1_total,0.000216
rr_map,373,373,1,loop,Maple_Ratrecon,0.000149
rr_cpp_ext,374,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,374,374,1,loop,Ratrecon1_total,0.000227
rr_map,374,374,1,loop,Maple_Ratrecon,0.000152
rr_cpp_ext,375,"-","-",proc,degU=10;degM=11,4.6e-05
rr_cpp,375,375,1,loop,Ratrecon1_total,0.000247
rr_map,375,375,1,loop,Maple_Ratrecon,0.000159
rr_cpp_ext,376,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,376,376,1,loop,Ratrecon1_total,0.000235
rr_map,376,376,1,loop,Maple_Ratrecon,0.000177
rr_cpp_ext,377,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,377,377,1,loop,Ratrecon1_total,0.000218
rr_map,377,377,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,378,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,378,378,1,loop,Ratrecon1_total,0.00022
rr_map,378,378,1,loop,Maple_Ratrecon,0.000167
rr_cpp_ext,379,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,379,379,1,loop,Ratrecon1_total,0.000221
rr_map,379,379,1,loop,Maple_Ratrecon,0.000186
rr_cpp_ext,380,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,380,380,1,loop,Ratrecon1_total,0.000254
rr_map,380,380,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,381,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,381,381,1,loop,Ratrecon1_total,0.000257
rr_map,381,381,1,loop,Maple_Ratrecon,0.000155
rr_cpp_ext,382,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,382,382,1,loop,Ratrecon1_total,0.000263
rr_map,382,382,1,loop,Maple_Ratrecon,0.000164
rr_cpp_ext,383,"-","-",proc,degU=10;degM=11,5.5e-05
rr_cpp,383,383,1,loop,Ratrecon1_total,0.000291
rr_map,383,383,1,loop,Maple_Ratrecon,0.000167
rr_cpp_ext,384,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,384,384,1,loop,Ratrecon1_total,0.000226
rr_map,384,384,1,loop,Maple_Ratrecon,0.00016
rr_cpp_ext,385,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,385,385,1,loop,Ratrecon1_total,0.00026
rr_map,385,385,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,386,"-","-",proc,degU=10;degM=11,5e-05
rr_cpp,386,386,1,loop,Ratrecon1_total,0.000269
rr_map,386,386,1,loop,Maple_Ratrecon,0.00016
rr_cpp_ext,387,"-","-",proc,degU=10;degM=11,4.6e-05
rr_cpp,387,387,1,loop,Ratrecon1_total,0.000297
rr_map,387,387,1,loop,Maple_Ratrecon,0.00019
rr_cpp_ext,388,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,388,388,1,loop,Ratrecon1_total,0.000261
rr_map,388,388,1,loop,Maple_Ratrecon,0.000188
rr_cpp_ext,389,"-","-",proc,degU=10;degM=11,4.6e-05
rr_cpp,389,389,1,loop,Ratrecon1_total,0.000292
rr_map,389,389,1,loop,Maple_Ratrecon,0.00021
rr_cpp_ext,390,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,390,390,1,loop,Ratrecon1_total,0.000249
rr_map,390,390,1,loop,Maple_Ratrecon,0.00016
rr_cpp_ext,391,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,391,391,1,loop,Ratrecon1_total,0.000229
rr_map,391,391,1,loop,Maple_Ratrecon,0.000162
rr_cpp_ext,392,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,392,392,1,loop,Ratrecon1_total,0.000234
rr_map,392,392,1,loop,Maple_Ratrecon,0.000177
rr_cpp_ext,393,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,393,393,1,loop,Ratrecon1_total,0.000237
rr_map,393,393,1,loop,Maple_Ratrecon,0.000161
rr_cpp_ext,394,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,394,394,1,loop,Ratrecon1_total,0.000228
rr_map,394,394,1,loop,Maple_Ratrecon,0.000156
rr_cpp_ext,395,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,395,395,1,loop,Ratrecon1_total,0.00024
rr_map,395,395,1,loop,Maple_Ratrecon,0.000158
rr_cpp_ext,396,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,396,396,1,loop,Ratrecon1_total,0.000231
rr_map,396,396,1,loop,Maple_Ratrecon,0.000178
rr_cpp_ext,397,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,397,397,1,loop,Ratrecon1_total,0.000238
rr_map,397,397,1,loop,Maple_Ratrecon,0.00016
rr_cpp_ext,398,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,398,398,1,loop,Ratrecon1_total,0.000245
rr_map,398,398,1,loop,Maple_Ratrecon,0.000159
rr_cpp_ext,399,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,399,399,1,loop,Ratrecon1_total,0.000226
rr_map,399,399,1,loop,Maple_Ratrecon,0.000154
rr_cpp_ext,400,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,400,400,1,loop,Ratrecon1_total,0.000248
rr_map,400,400,1,loop,Maple_Ratrecon,0.00018
rr_cpp_ext,401,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,401,401,1,loop,Ratrecon1_total,0.000848
rr_map,401,401,1,loop,Maple_Ratrecon,0.000167
rr_cpp_ext,402,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,402,402,1,loop,Ratrecon1_total,0.000259
rr_map,402,402,1,loop,Maple_Ratrecon,0.000168
rr_cpp_ext,403,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,403,403,1,loop,Ratrecon1_total,0.000255
rr_map,403,403,1,loop,Maple_Ratrecon,0.000205
rr_cpp_ext,404,"-","-",proc,degU=10;degM=11,4.6e-05
rr_cpp,404,404,1,loop,Ratrecon1_total,0.000277
rr_map,404,404,1,loop,Maple_Ratrecon,0.000159
rr_cpp_ext,405,"-","-",proc,degU=10;degM=11,6.2e-05
rr_cpp,405,405,1,loop,Ratrecon1_total,0.00042
rr_map,405,405,1,loop,Maple_Ratrecon,0.000211
rr_cpp_ext,406,"-","-",proc,degU=10;degM=11,5.8e-05
rr_cpp,406,406,1,loop,Ratrecon1_total,0.000325
rr_map,406,406,1,loop,Maple_Ratrecon,0.000183
rr_cpp_ext,407,"-","-",proc,degU=10;degM=11,4.4e-05
rr_cpp,407,407,1,loop,Ratrecon1_total,0.00027
rr_map,407,407,1,loop,Maple_Ratrecon,0.000181
rr_cpp_ext,408,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,408,408,1,loop,Ratrecon1_total,0.000274
rr_map,408,408,1,loop,Maple_Ratrecon,0.000158
rr_cpp_ext,409,"-","-",proc,degU=10;degM=11,5.1e-05
rr_cpp,409,409,1,loop,Ratrecon1_total,0.000286
rr_map,409,409,1,loop,Maple_Ratrecon,0.00016
rr_cpp_ext,410,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,410,410,1,loop,Ratrecon1_total,0.000241
rr_map,410,410,1,loop,Maple_Ratrecon,0.000166
rr_cpp_ext,411,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,411,411,1,loop,Ratrecon1_total,0.000231
rr_map,411,411,1,loop,Maple_Ratrecon,0.000147
rr_cpp_ext,412,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,412,412,1,loop,Ratrecon1_total,0.000255
rr_map,412,412,1,loop,Maple_Ratrecon,0.000154
rr_cpp_ext,413,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,413,413,1,loop,Ratrecon1_total,0.00024
rr_map,413,413,1,loop,Maple_Ratrecon,0.000145
rr_cpp_ext,414,"-","-",proc,degU=10;degM=11,5.2e-05
rr_cpp,414,414,1,loop,Ratrecon1_total,0.000241
rr_map,414,414,1,loop,Maple_Ratrecon,0.000168
rr_cpp_ext,415,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,415,415,1,loop,Ratrecon1_total,0.000252
rr_map,415,415,1,loop,Maple_Ratrecon,0.000161
rr_cpp_ext,416,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,416,416,1,loop,Ratrecon1_total,0.000231
rr_map,416,416,1,loop,Maple_Ratrecon,0.000173
rr_cpp_ext,417,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,417,417,1,loop,Ratrecon1_total,0.000232
rr_map,417,417,1,loop,Maple_Ratrecon,0.000161
rr_cpp_ext,418,"-","-",proc,degU=10;degM=11,4.8e-05
rr_cpp,418,418,1,loop,Ratrecon1_total,0.000239
rr_map,418,418,1,loop,Maple_Ratrecon,0.000161
rr_cpp_ext,419,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,419,419,1,loop,Ratrecon1_total,0.000229
rr_map,419,419,1,loop,Maple_Ratrecon,0.000153
rr_cpp_ext,420,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,420,420,1,loop,Ratrecon1_total,0.000232
rr_map,420,420,1,loop,Maple_Ratrecon,0.000179
rr_cpp_ext,421,"-","-",proc,degU=10;degM=11,5.9e-05
rr_cpp,421,421,1,loop,Ratrecon1_total,0.000231
rr_map,421,421,1,loop,Maple_Ratrecon,0.000141
rr_cpp_ext,422,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,422,422,1,loop,Ratrecon1_total,0.000209
rr_map,422,422,1,loop,Maple_Ratrecon,0.000164
rr_cpp_ext,423,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,423,423,1,loop,Ratrecon1_total,0.000208
rr_map,423,423,1,loop,Maple_Ratrecon,0.000161
rr_cpp_ext,424,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,424,424,1,loop,Ratrecon1_total,0.000199
rr_map,424,424,1,loop,Maple_Ratrecon,0.000142
rr_cpp_ext,425,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,425,425,1,loop,Ratrecon1_total,0.000205
rr_map,425,425,1,loop,Maple_Ratrecon,0.000167
rr_cpp_ext,426,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,426,426,1,loop,Ratrecon1_total,0.000214
rr_map,426,426,1,loop,Maple_Ratrecon,0.000146
rr_cpp_ext,427,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,427,427,1,loop,Ratrecon1_total,0.000218
rr_map,427,427,1,loop,Maple_Ratrecon,0.00016
rr_cpp_ext,428,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,428,428,1,loop,Ratrecon1_total,0.000209
rr_map,428,428,1,loop,Maple_Ratrecon,0.00015
